0,core7,1.146,7.031,77.307,113802019,99264844,25.657,2.069,1.458,25468291,2054084,1447564,13,7
1,core7,1.146,7.033,77.350,113780208,99264836,25.657,2.069,1.458,25468290,2054084,1447564,13,7
2,core7,1.141,7.059,78.198,113348016,99264834,25.657,2.069,1.458,25468296,2054084,1447564,13,7
3,core7,1.134,7.104,79.603,112632505,99264867,25.657,2.069,1.458,25468308,2054087,1447567,13,7
4,core7,1.132,7.118,80.032,112413945,99264879,25.657,2.069,1.458,25468310,2054087,1447567,13,7
5,core7,1.126,7.156,81.189,111824755,99264855,25.657,2.069,1.458,25468302,2054087,1447567,13,7
6,core7,1.124,7.167,81.541,111645179,99264839,25.657,2.069,1.458,25468300,2054087,1447567,13,7
